date,country,new_cases,total_cases,new_deaths,total_deaths,weekly_cases,weekly_deaths,weekly_pct_growth_cases,weekly_pct_growth_deaths,biweekly_cases,biweekly_deaths,biweekly_pct_growth_cases,biweekly_pct_growth_deaths,new_cases_per_million,new_deaths_per_million,total_cases_per_million,total_deaths_per_million,weekly_cases_per_million,weekly_deaths_per_million,biweekly_cases_per_million,biweekly_deaths_per_million,total_deaths_per_100k,new_deaths_per_100k,new_cases_7_day_avg_right,new_deaths_7_day_avg_right,new_cases_per_million_7_day_avg_right,new_deaths_per_million_7_day_avg_right,new_deaths_per_100k_7_day_avg_right,cfr,cfr_100_cases,cfr_short_term,days_since_100_total_cases,days_since_5_total_deaths,days_since_1_total_cases_per_million,days_since_0_1_total_deaths_per_million,days_since_100_total_cases_and_5m_pop,GDP,GDP_scaled,country,c1m_school_closing,c2m_workplace_closing,c3m_cancel_public_events,c4m_restrictions_on_gatherings,c5m_close_public_transport,c6m_stay_at_home_requirements,c7m_restrictions_on_internal_movement,c8ev_international_travel_controls,e1_income_support,e2_debt_contract_relief,h1_public_information_campaigns,h2_testing_policy,h3_contact_tracing,h6m_facial_coverings,h7_vaccination_policy,v2a_vaccine_availability__summary,stringency_index,containment_health_index,v2_vaccine_availability__summary,stringency_index_nonvax,stringency_index_vax,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2020-12-20,United States,235875.0,17530324.0,2949.0,324587.0,1517928.0,18866.0,3.4,6.5,2986410.0,36580.0,22.2,36.7,690.6339,8.634571,51328.19,950.37964,4444.4414,55.239002,8744.106,107.10499,95.037964,0.86345714,216846.86,2695.1428,634.92017,7.8912864,0.7891286,1.8515744,1.8515744,1.3072168,292.0,291.0,287.0,283.0,292.0,22876.13999498298,89.40893609764629,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,556208,0,0,0.0,0.17,0,0.0,0.0,0,1114181.0,0,0.0,0,0.0
2020-12-21,United States,202289.0,17732613.0,2727.0,327314.0,1503064.0,19153.0,1.6,7.7,2983124.0,36931.0,20.5,34.8,592.2953,7.984563,51920.484,958.3642,4400.92,56.07933,8734.485,108.132706,95.83642,0.79845625,214723.42,2736.1428,628.7029,8.0113325,0.8011333,1.8458306,1.8458306,1.3169041,293.0,292.0,288.0,284.0,293.0,22882.62350563833,89.41873282949122,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,614117,0,0,0.0,0.18,0,0.0,0.0,57909,1114181.0,174,0.0,0,0.0
2020-12-22,United States,186429.0,17919042.0,2090.0,329404.0,1508218.0,19206.0,1.6,5.4,2992644.0,37433.0,19.6,35.2,545.8577,6.1194487,52466.344,964.48364,4416.0107,56.234512,8762.359,109.60255,96.448364,0.61194485,215459.72,2743.7144,630.8587,8.033502,0.80335015,1.8382902,1.8382902,1.3278035,294.0,293.0,289.0,285.0,294.0,22889.10497948644,89.42852648367415,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1183704.0,384,0.0,0,0.0
2020-12-23,United States,183553.0,18102595.0,2129.0,331533.0,1493567.0,19380.0,-0.4,6.4,2993106.0,37589.0,18.5,33.1,537.4369,6.2336392,53003.78,970.7173,4373.1133,56.743977,8763.712,110.05931,97.07173,0.6233639,213366.72,2768.5715,624.73047,8.106282,0.81062824,1.8314115,1.8314115,1.3197302,295.0,294.0,290.0,286.0,295.0,22895.58441652736,89.43831706019516,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,1008025,0,0,0.0,0.3,0,0.0,0.0,0,1206878.0,454,0.0,0,0.0
2020-12-24,United States,197759.0,18300354.0,2891.0,334424.0,1492676.0,19513.0,1.5,6.0,2963883.0,37919.0,15.0,31.1,579.0316,8.464749,53582.812,979.18207,4370.5044,57.133396,8678.148,111.025536,97.918205,0.84647495,213239.42,2787.5715,624.3578,8.161914,0.8161914,1.8274182,1.8274182,1.3183925,296.0,295.0,291.0,287.0,296.0,22902.06181676127,89.44810455905453,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1247273.0,575,0.0,0,0.0
2020-12-25,United States,226200.0,18526554.0,3238.0,337662.0,1478610.0,19362.0,-0.8,4.8,2968832.0,37834.0,14.0,26.3,662.30585,9.480753,54245.117,988.6628,4329.3193,56.691273,8692.639,110.77666,98.86628,0.94807535,211230.0,2766.0,618.47424,8.098754,0.80987537,1.8225839,1.8225839,1.3043425,297.0,296.0,292.0,288.0,297.0,22908.537180188,89.45788898025197,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1271510.0,648,0.0,0,0.0
2020-12-26,United States,202550.0,18729104.0,3021.0,340683.0,1434655.0,19045.0,-6.1,-0.3,2962547.0,38150.0,11.1,23.1,593.05945,8.845385,54838.176,997.5082,4200.6206,55.763107,8674.236,111.7019,99.75082,0.8845385,204950.72,2720.7144,600.0887,7.9661584,0.79661584,1.8190032,1.8190032,1.270057,298.0,297.0,293.0,289.0,298.0,22915.01050680742,89.46767032378733,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,1944585,0,0,0.0,0.59,0,0.0,0.0,0,1287668.0,697,0.0,0,0.0
2020-12-27,United States,161342.0,18890446.0,2237.0,342920.0,1360122.0,18333.0,-10.4,-2.8,2878050.0,37199.0,4.7,14.4,472.40387,6.5498595,55310.582,1004.05804,3982.3906,53.6784,8426.832,108.917404,100.40581,0.65498596,194303.14,2619.0,568.91296,7.6683426,0.76683426,1.8153092,1.8153092,1.2461197,299.0,298.0,294.0,290.0,299.0,22921.481796619773,89.47744858966095,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1267651.0,637,0.0,0,0.0
2020-12-28,United States,147119.0,19037565.0,1650.0,344570.0,1304952.0,17256.0,-13.2,-9.9,2808016.0,36409.0,-0.5,8.8,430.7594,4.8311434,55741.34,1008.88916,3820.855,50.52498,8221.774,106.60431,100.888916,0.48311436,186421.72,2465.1428,545.8364,7.217854,0.7217854,1.8099478,1.8099478,1.1579483,300.0,299.0,295.0,291.0,300.0,22927.951049625,89.48722377787274,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,2127143,0,0,0.0,0.64,0,0.0,0.0,0,1272419.0,651,0.0,0,0.0
2020-12-29,United States,154342.0,19191907.0,1903.0,346473.0,1272865.0,17069.0,-15.6,-11.1,2781083.0,36275.0,-2.8,6.1,451.9081,5.571919,56193.246,1014.4611,3726.9053,49.977448,8142.916,106.21196,101.44611,0.5571919,181837.86,2438.4285,532.41504,7.1396356,0.71396357,1.8053079,1.8053079,1.1171601,301.0,300.0,296.0,292.0,301.0,22934.41826582316,89.4969958884228,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1291957.0,710,0.0,0,0.0
2020-12-30,United States,176774.0,19368681.0,2180.0,348653.0,1266086.0,17120.0,-15.2,-11.7,2759653.0,36500.0,-5.1,5.4,517.58826,6.3829656,56710.836,1020.84406,3707.0566,50.126774,8080.1694,106.87075,102.084404,0.63829654,180869.42,2445.7144,529.5795,7.160968,0.71609676,1.8000864,1.8000864,1.1278533,302.0,301.0,297.0,293.0,302.0,22940.88344521401,89.50676492131078,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,2794588,0,0,0.0,0.84,0,0.0,0.0,0,1311495.0,769,0.0,0,0.0
2020-12-31,United States,208904.0,19577585.0,3351.0,352004.0,1277231.0,17580.0,-14.4,-9.9,2769907.0,37093.0,-5.0,6.0,611.66376,9.811613,57322.5,1030.6556,3739.6887,51.47364,8110.193,108.60703,103.06557,0.98116136,182461.58,2511.4285,534.2413,7.353377,0.7353377,1.797995,1.797995,1.1696109,303.0,302.0,298.0,294.0,303.0,22947.346587797685,89.51653087653682,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1335048.0,840,0.0,0,0.0
2021-01-01,United States,235818.0,19813403.0,3763.0,355767.0,1286849.0,18105.0,-13.0,-6.5,2765459.0,37467.0,-6.1,5.2,690.46704,11.017936,58012.97,1041.6736,3767.8499,53.010822,8097.1694,109.702095,104.16736,1.1017935,183835.58,2586.4285,538.2643,7.5729747,0.75729746,1.7955875,1.7955875,1.2004232,304.0,303.0,299.0,295.0,304.0,22680.693,89.11361124950007,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1358601.0,911,0.0,0,0.0
2021-01-02,United States,229492.0,20042895.0,3754.0,359521.0,1313791.0,18838.0,-8.4,-1.1,2748446.0,37883.0,-7.6,4.6,671.94476,10.991584,58684.91,1052.6652,3846.735,55.15702,8047.356,110.92013,105.26652,1.0991584,187684.42,2691.1428,549.53357,7.8795743,0.78795743,1.7937578,1.7937578,1.2612759,305.0,304.0,300.0,296.0,305.0,22960.26676254382,89.5360535540037,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,4225756,0,0,0.0,1.27,0,0.0,0.0,0,1382154.0,982,0.0,0,0.0
2021-01-03,United States,228546.0,20271441.0,3049.0,362570.0,1380995.0,19650.0,1.5,7.2,2741117.0,37983.0,-8.2,3.8,669.17487,8.927368,59354.086,1061.5925,4043.506,57.534527,8025.897,111.21293,106.159256,0.8927368,197285.0,2807.1428,577.64374,8.219218,0.8219218,1.7885754,1.7885754,1.3164277,306.0,305.0,301.0,297.0,306.0,22966.72379470605,89.5458102762442,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1393221.0,1015,0.0,0,0.0
2021-01-04,United States,225318.0,20496759.0,2384.0,364954.0,1459194.0,20384.0,11.8,18.1,2764146.0,37640.0,-7.3,1.9,659.7234,6.9802704,60013.81,1068.5729,4272.47,59.683655,8093.325,110.20863,106.857285,0.6980271,208456.28,2912.0,610.3529,8.526237,0.85262364,1.7805449,1.7805449,1.378592,307.0,306.0,302.0,298.0,307.0,22973.17879006127,89.55556392082302,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,4563260,0,0,0.0,1.37,0,0.0,0.0,0,1404289.0,1048,0.0,0,0.0
2021-01-05,United States,205458.0,20702217.0,2044.0,366998.0,1510310.0,20525.0,18.7,20.2,2783175.0,37594.0,-7.0,0.4,601.574,5.984762,60615.383,1074.5576,4422.136,60.0965,8149.0415,110.073944,107.45576,0.59847623,215758.58,2932.1428,631.7337,8.585214,0.8585214,1.7727473,1.7727473,1.4306575,308.0,307.0,303.0,299.0,308.0,22979.631748609245,89.56531448773984,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,4836469,0,0,0.0,1.46,0,0.0,0.0,273209,1395644.0,1022,0.0,0,0.0
2021-01-06,United States,174314.0,20876531.0,2029.0,369027.0,1507850.0,20374.0,19.1,19.0,2773936.0,37494.0,-7.3,-0.3,510.38544,5.9408426,61125.77,1080.4984,4414.933,59.654377,8121.9897,109.78115,108.04984,0.59408426,215407.14,2910.5715,630.7048,8.522054,0.8522054,1.7676643,1.7676643,1.4979539,309.0,308.0,304.0,300.0,309.0,22986.082670350035,89.57506197699476,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,5306797,0,0,0.0,1.6,0,0.0,0.0,470328,1415159.0,1081,0.0,0,0.0
2021-01-07,United States,242441.0,21118972.0,3496.0,372523.0,1541387.0,20519.0,20.7,16.7,2818618.0,38099.0,-4.9,0.5,709.85895,10.236169,61835.63,1090.7346,4513.1284,60.07893,8252.817,111.55257,109.07346,1.0236169,220198.14,2931.2856,644.73267,8.582705,0.85827047,1.7639258,1.7639258,1.572395,310.0,309.0,305.0,301.0,310.0,22992.5315552837,89.58480638858785,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,5919418,0,0,0.0,1.78,0,0.0,0.0,612621,1434525.0,1139,0.0,0,0.0
2021-01-08,United States,257750.0,21376722.0,3855.0,376378.0,1563319.0,20611.0,21.5,13.8,2850168.0,38716.0,-4.0,2.3,754.68317,11.287309,62590.312,1102.022,4577.3447,60.348305,8345.194,113.35912,110.202194,1.1287308,223331.28,2944.4285,653.9064,8.621186,0.8621186,1.7606909,1.7606909,1.6192604,311.0,310.0,306.0,302.0,311.0,22998.978403410238,89.59454772251911,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,6688231,0,0,0.0,2.01,0,0.0,0.0,768813,1476205.0,1265,0.0,0,0.0
2021-01-09,United States,269765.0,21646487.0,3978.0,380356.0,1603592.0,20835.0,22.1,10.6,2917383.0,39673.0,-1.5,4.0,789.8627,11.647448,63380.176,1113.6693,4695.2627,61.00417,8541.998,116.16119,111.366936,1.1647449,229084.58,2976.4285,670.7518,8.714881,0.8714881,1.7571257,1.7571257,1.6456228,312.0,311.0,307.0,303.0,312.0,23005.42321472964,89.60428597878855,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1517535.0,1389,0.0,0,0.0
2021-01-10,United States,292105.0,21938592.0,3711.0,384067.0,1667151.0,21497.0,20.7,9.4,3048146.0,41147.0,5.9,10.6,855.27344,10.865682,64235.45,1124.535,4881.3613,62.942482,8924.867,120.47701,112.45351,1.0865681,238164.42,3071.0,697.3373,8.991783,0.8991783,1.7506456,1.7506456,1.6830941,313.0,312.0,308.0,304.0,313.0,23011.865989241807,89.61402115739598,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1602908.0,1647,0.0,0,0.0
2021-01-11,United States,256294.0,22194886.0,3411.0,387478.0,1698127.0,22524.0,16.4,10.5,3157321.0,42908.0,12.4,17.8,750.42004,9.987291,64985.867,1134.5223,4972.0576,65.9495,9244.528,125.633156,113.45223,0.99872917,242589.58,3217.7144,710.29395,9.421357,0.94213575,1.7457986,1.7457986,1.7503219,314.0,313.0,309.0,305.0,314.0,23018.306726946787,89.62375325834151,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,8987322,0,0,0.0,2.71,0,0.0,0.0,0,1688281.0,1904,0.0,0,0.0
2021-01-12,United States,224484.0,22419370.0,2555.0,390033.0,1717153.0,23035.0,13.7,12.2,3227463.0,43560.0,16.1,20.1,657.2815,7.4809527,65643.15,1142.0033,5027.765,67.445694,9449.901,127.54219,114.20033,0.7480953,245307.58,3290.7144,718.2522,9.635099,0.9635099,1.7397144,1.7397144,1.753323,315.0,314.0,310.0,306.0,315.0,23024.745427844755,89.63348228162536,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,19606050,59777475,15746663,14.4,177.07,1566885,116.97,582.01,339816,1697796.0,1932,22.4,0,0.0
2021-01-13,United States,204122.0,22623492.0,2534.0,392567.0,1746961.0,23540.0,15.9,15.5,3254811.0,43914.0,17.9,20.3,597.66223,7.4194655,66240.81,1149.4227,5115.042,68.92432,9529.976,128.57869,114.942276,0.7419465,249565.86,3362.8572,730.7203,9.846331,0.9846331,1.7352184,1.7352184,1.704568,316.0,315.0,311.0,307.0,316.0,23031.182091935538,89.64320822724733,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,21265377,62384200,16759012,18.66,188.85,2020890,121.840004,580.67,1979702,1766510.0,188623,21.984,0,0.0
2021-01-14,United States,217776.0,22841268.0,3600.0,396167.0,1722296.0,23644.0,11.7,15.2,3263683.0,44163.0,17.8,19.1,637.6407,10.540677,66878.45,1159.9634,5042.8237,69.22882,9555.952,129.30775,115.996346,1.0540677,246042.28,3377.7144,720.4034,9.889832,0.9889832,1.7344352,1.7344352,1.6203465,317.0,316.0,312.0,308.0,317.0,23037.61671921908,89.65293109520726,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,23475490,65817800,20576834,0.0,209.63,0,180.98,622.96,1870554,1791766.0,176995,23.819,0,0.0
2021-01-15,United States,226378.0,23067646.0,4066.0,400233.0,1690924.0,23855.0,8.2,15.7,3254243.0,44466.0,17.7,18.7,662.827,11.905109,67541.28,1171.8685,4950.968,69.84663,9528.3125,130.19493,117.18685,1.1905109,241560.58,3407.8572,707.2811,9.978089,0.99780893,1.7350405,1.7350405,1.5794771,318.0,317.0,313.0,309.0,318.0,23044.04930969549,89.6626508855054,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,25943323,62322150,21191732,32.42,235.2,3221048,201.61,659.55,2420875,1927116.0,193150,25.348,0,0.0
2021-01-16,United States,223583.0,23291229.0,3762.0,403995.0,1644742.0,23639.0,2.6,13.5,3248334.0,44474.0,18.2,17.4,654.6434,11.015007,68195.92,1182.8835,4815.7485,69.21419,9511.011,130.21835,118.28835,1.1015007,234963.14,3377.0,687.96405,9.88774,0.98877406,1.7345371,1.7345371,1.5677289,319.0,318.0,314.0,310.0,319.0,23050.47986336483,89.67236759814179,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1894779.0,184676,0.0,0,0.0
2021-01-17,United States,237318.0,23528547.0,3384.0,407379.0,1589955.0,23312.0,-4.6,8.4,3257106.0,44809.0,18.8,18.0,694.859,9.9082365,68890.78,1192.7917,4655.334,68.25674,9536.695,131.19922,119.27918,0.9908236,227136.42,3330.2856,665.0477,9.750963,0.9750963,1.7314243,1.7314243,1.5124041,320.0,319.0,315.0,311.0,320.0,23056.90838022699,89.68208123311626,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1880569.0,179644,0.0,0,0.0
2021-01-18,United States,209511.0,23738058.0,3549.0,410928.0,1543172.0,23450.0,-9.1,4.1,3241299.0,45974.0,17.3,22.1,613.44104,10.391351,69504.22,1203.1831,4518.355,68.6608,9490.413,134.6103,120.31831,1.0391351,220453.14,3350.0,645.47925,9.808685,0.9808686,1.7310936,1.7310936,1.5000137,321.0,320.0,316.0,312.0,321.0,23063.334860281902,89.69179179042872,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,0,0,0,0.0,0.0,0,0.0,0.0,0,1875413.0,176309,0.0,0,0.0
2021-01-19,United States,186583.0,23924641.0,2600.0,413528.0,1505271.0,23495.0,-12.3,2.0,3222424.0,46530.0,15.8,23.8,546.30865,7.612711,70050.53,1210.7959,4407.382,68.79256,9435.147,136.23825,121.07958,0.7612711,215038.72,3356.4285,629.626,9.827508,0.98275083,1.7284607,1.7284607,1.4651482,322.0,321.0,317.0,313.0,322.0,23069.75930352969,89.70149927007937,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,33160617,62322150,27191606,40.56,298.97,4046248,256.85,659.55,0,1936368.0,174090,31.807,0,0.0
2021-01-20,United States,154205.0,24078846.0,2250.0,415778.0,1455354.0,23211.0,-16.7,-1.4,3202315.0,46751.0,15.4,24.7,451.50696,6.587923,70502.04,1217.3838,4261.2266,67.96101,9376.269,136.88533,121.73838,0.6587923,207907.72,3315.8572,608.7467,9.708716,0.9708716,1.7267356,1.7267356,1.3922554,323.0,322.0,318.0,314.0,323.0,23076.18170997041,89.71120367206828,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,34958794,71980300,28540858,43.69,314.88,4322838,269.52,727.67,1798177,1906450.0,169845,29.289,0,0.0
2021-01-21,United States,150233.0,24229079.0,2738.0,418516.0,1387811.0,22349.0,-19.4,-5.5,3110107.0,45993.0,10.3,20.7,439.87708,8.01677,70941.914,1225.4005,4063.4631,65.43711,9106.287,134.66594,122.540054,0.80167705,198258.72,3192.7144,580.49475,9.348158,0.9348158,1.7273294,1.7273294,1.3160971,324.0,323.0,319.0,315.0,324.0,23082.602079603937,89.72090499639526,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,37179524,75914000,30104111,48.89,322.75,4789920,272.16,726.11,2222711,1952053.0,174244,29.307,0,0.0
2021-01-22,United States,188266.0,24417345.0,3826.0,422342.0,1349699.0,22109.0,-20.2,-7.3,3040623.0,45964.0,6.7,18.7,551.2364,11.202397,71493.15,1236.6029,3951.8726,64.7344,8902.84,134.58102,123.66029,1.1202397,192814.14,3158.4285,564.5532,9.247771,0.9247771,1.7296803,1.7296803,1.2875382,325.0,324.0,320.0,316.0,325.0,23089.020412430225,89.73060324306024,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,40040721,78916225,32102575,53.9,339.58,5435016,283.78,728.05,3293805,2078143.0,184249,29.541,0,0.0
2021-01-23,United States,187644.0,24604989.0,3853.0,426195.0,1313760.0,22200.0,-20.1,-6.1,2958502.0,45839.0,1.4,15.5,549.4152,11.281452,72042.57,1247.8844,3846.6443,65.00084,8662.393,134.21503,124.78844,1.1281452,187680.0,3171.4285,549.5206,9.285834,0.92858344,1.7321488,1.7321488,1.2707782,326.0,325.0,321.0,317.0,326.0,23095.436708449382,89.74029841206341,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,43510965,82817100,34778007,60.829998,375.69,6055728,312.74,774.3,3008169,2252241.0,196736,31.753,0,0.0
2021-01-24,United States,189419.0,24794408.0,3679.0,429874.0,1265861.0,22495.0,-20.4,-3.5,2855816.0,45807.0,-6.3,11.3,554.61237,10.771986,72597.18,1258.6564,3706.3977,65.86459,8361.731,134.12134,125.86564,1.0771986,180837.28,3213.5715,529.4854,9.409227,0.94092274,1.7337538,1.7337538,1.3061054,327.0,326.0,322.0,318.0,327.0,23101.85096766148,89.74999050340483,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,44716488,79908825,35616739,63.64,393.15,6277444,327.24,760.76,2694526,2383412.0,209973,33.258,0,0.0
2021-01-25,United States,165512.0,24959920.0,3073.0,432947.0,1221862.0,22019.0,-20.8,-6.1,2765034.0,45469.0,-12.4,6.0,484.61346,8.997639,73081.79,1267.654,3577.57,64.47088,8095.9253,133.13168,126.7654,0.8997639,174551.72,3145.5715,511.08145,9.210126,0.9210126,1.7345688,1.7345688,1.3021874,328.0,327.0,323.0,319.0,328.0,23108.26319006644,89.75967951708444,United States,3,2,2,4,1,2,2,3,2,1,2,3,1,4,1,1,71.76,69.29,1,71.76,71.76,48179927,82830650,38501514,66.48,414.01,6692778,345.17,780.84,1918645,2403747.0,207930,34.924,0,0.0
